Time (s),Throttle (Ã‚Âµs),Rotation speed (rpm),Thrust (kgf),Voltage (V),Current (A),Electrical power (W),Propulsion system efficiency (gf/W),motor manufacturer,motor kv,propeller size(diameter),propeller size(pitch),propeller manufacturer,ESC manufacturer,ESC limit,
25.6900444,1350,7129,0.05679655,8.24154688,1.377474365,11.35251956,5.002990694,HGLRC,3500,5.1,3,Gemfan,Hobbywing,25-35,
29.5873714,1375,7457,0.06121448,8.235441571,1.524503409,12.55495875,4.875721326,HGLRC,3500,5.1,3,Gemfan,Hobbywing,25-35,
33.6907014,1400,7752,0.06884481,8.23000873,1.678101604,13.81079085,4.984856447,HGLRC,3500,5.1,3,Gemfan,Hobbywing,25-35,
37.631968,1425,8075,0.075426775,8.225643879,1.858474903,15.28715271,4.933997591,HGLRC,3500,5.1,3,Gemfan,Hobbywing,25-35,
41.5062946,1450,8404,0.083098098,8.21889126,2.061297189,16.94157745,4.904979971,HGLRC,3500,5.1,3,Gemfan,Hobbywing,25-35,
45.4108716,1475,8753,0.09024165,8.212540737,2.300339183,18.89162925,4.776806105,HGLRC,3500,5.1,3,Gemfan,Hobbywing,25-35,
49.2844252,1500,9042,0.097039179,8.202999685,2.588733619,21.23538107,4.569693298,HGLRC,3500,5.1,3,Gemfan,Hobbywing,25-35,
53.4351946,1550,9697,0.109890276,8.186119307,3.191201535,26.1235565,4.206558765,HGLRC,3500,5.1,3,Gemfan,Hobbywing,25-35,
57.5827206,1600,10389,0.132097593,8.168867331,3.89044508,31.78052972,4.156557291,HGLRC,3500,5.1,3,Gemfan,Hobbywing,25-35,
61.7200966,1650,11151,0.15587739,8.147341386,4.729410229,38.53211969,4.045388409,HGLRC,3500,5.1,3,Gemfan,Hobbywing,25-35,
65.887267,1700,11694,0.1731505,8.119381594,5.860386695,47.58271586,3.638936886,HGLRC,3500,5.1,3,Gemfan,Hobbywing,25-35,
70.017405,1750,12535,0.203917292,8.09199661,6.923405341,56.02417255,3.639809087,HGLRC,3500,5.1,3,Gemfan,Hobbywing,25-35,
74.2036986,1800,13303,0.231172182,8.058216258,8.22942768,66.31450793,3.485997097,HGLRC,3500,5.1,3,Gemfan,Hobbywing,25-35,
78.3614978,1850,14025,0.259386557,8.019444588,9.684534046,77.66458414,3.339830624,HGLRC,3500,5.1,3,Gemfan,Hobbywing,25-35,
0.2912528,1000,0,-0.000582247,12.3336937,0.03463911,0.427228178,,,1300,7,4,Gemfan,,20-25,
9.569559,1200,2838,0.028205656,12.32424716,0.244711047,3.015879426,9.352381763,,1300,7,4,Gemfan,,20-25,
13.740766,1250,3431,0.041737775,12.31694071,0.363937648,4.482598435,9.311067077,,1300,7,4,Gemfan,,20-25,
17.892793,1300,4045,0.057721277,12.30724812,0.540830547,6.656135736,8.671890033,,1300,7,4,Gemfan,,20-25,
21.7668296,1325,4340,0.06835664,12.30013713,0.640919541,7.88339824,8.670961185,,1300,7,4,Gemfan,,20-25,
25.6427332,1350,4655,0.078227345,12.29131865,0.763941987,9.389854399,8.331049825,,1300,7,4,Gemfan,,20-25,
29.5350292,1375,4971,0.092395975,12.28090567,0.922166114,11.32503506,8.15855977,,1300,7,4,Gemfan,,20-25,
33.4349272,1400,5238,0.101551632,12.27007553,1.053751497,12.92961046,7.854191146,,1300,7,4,Gemfan,,20-25,
37.3195376,1425,5499,0.115159354,12.25750352,1.231714068,15.09773953,7.627589109,,1300,7,4,Gemfan,,20-25,
41.1939164,1450,5756,0.128464757,12.24229728,1.40172437,17.16032644,7.486148771,,1300,7,4,Gemfan,,20-25,
45.0942588,1475,6033,0.139428229,12.22902357,1.570533065,19.20608587,7.259585815,,1300,7,4,Gemfan,,20-25,
48.9943618,1500,6278,0.152051515,12.21281932,1.755498033,21.43958031,7.092093814,,1300,7,4,Gemfan,,20-25,
53.1198712,1550,6754,0.180792612,12.18135043,2.189153571,26.6668468,6.779677162,,1300,7,4,Gemfan,,20-25,
57.2448934,1600,7221,0.209145471,12.14659292,2.67409169,32.48110318,6.438989166,,1300,7,4,Gemfan,,20-25,
61.3957154,1650,7671,0.235910104,12.10822677,3.204523425,38.80109633,6.079985536,,1300,7,4,Gemfan,,20-25,
65.5461806,1700,8102,0.271572349,12.06040928,3.853105856,46.47003363,5.844031692,,1300,7,4,Gemfan,,20-25,
69.6724034,1750,8539,0.308111145,12.00735375,4.628807346,55.57972723,5.543588652,,1300,7,4,Gemfan,,20-25,
73.798354,1800,8911,0.340738254,11.94902765,5.434892285,64.94167816,5.246834755,,1300,7,4,Gemfan,,20-25,
77.9487438,1850,9302,0.370435905,11.89166273,6.218928964,73.9534058,5.00904456,,1300,7,4,Gemfan,,20-25,
82.0998186,1900,9697,0.394600353,11.83163381,7.065066807,83.59128327,4.720592116,,1300,7,4,Gemfan,,20-25,
86.2241614,1950,9972,0.42582272,11.76738122,7.982827084,93.93696955,4.533068525,,1300,7,4,Gemfan,,20-25,
0.3604762,1000,0,-0.000570583,12.47605676,-0.003891267,0.048547663,,T-motor,1950,6,4,Lemenier,T-motor,40-45,
9.816713,1200,4435,0.045350027,12.45904918,0.555481812,6.920775214,6.552738086,T-motor,1950,6,4,Lemenier,T-motor,40-45,
13.993328,1250,5458,0.070740644,12.44586408,0.871807609,10.85039901,6.519635248,T-motor,1950,6,4,Lemenier,T-motor,40-45,
18.1766244,1300,6427,0.097156462,12.42902627,1.235177559,15.35205433,6.328564263,T-motor,1950,6,4,Lemenier,T-motor,40-45,
22.1623804,1325,6846,0.112639565,12.41427032,1.431806077,17.77482768,6.337027096,T-motor,1950,6,4,Lemenier,T-motor,40-45,
26.0485376,1350,7279,0.12773964,12.40213044,1.649803788,20.46108178,6.243054055,T-motor,1950,6,4,Lemenier,T-motor,40-45,
29.9495838,1375,7661,0.145015334,12.3886974,1.877598087,23.26099454,6.234270571,T-motor,1950,6,4,Lemenier,T-motor,40-45,
33.8299686,1400,8096,0.163065014,12.37453375,2.149923442,26.60430018,6.129272836,T-motor,1950,6,4,Lemenier,T-motor,40-45,
37.7665388,1425,8481,0.182994262,12.35866283,2.436341032,30.10991735,6.07754116,T-motor,1950,6,4,Lemenier,T-motor,40-45,
41.6504274,1450,8867,0.199875545,12.34154977,2.714185479,33.49725516,5.966923095,T-motor,1950,6,4,Lemenier,T-motor,40-45,
45.526852,1475,9257,0.217368193,12.32427184,3.009790883,37.09348102,5.860010627,T-motor,1950,6,4,Lemenier,T-motor,40-45,
49.4301584,1500,9606,0.236050139,12.30560125,3.331516298,40.99631113,5.757838498,T-motor,1950,6,4,Lemenier,T-motor,40-45,
54.1019056,1600,11082,0.316726799,12.24148231,4.844753323,59.30696212,5.340465734,T-motor,1950,6,4,Lemenier,T-motor,40-45,
58.7642908,1700,12831,0.421197444,12.14061616,7.252454929,88.04927153,4.783656202,T-motor,1950,6,4,Lemenier,T-motor,40-45,
0.3031806,1000,0,0.000398136,8.269749148,0.005718236,0.047288378,,FlashHobby,2300,5.5,5.2,Gemfan,,01-10-2020 00:00,
9.5796606,1200,3222,0.025306743,8.26414692,0.33896648,2.801268789,9.034028772,FlashHobby,2300,5.5,5.2,Gemfan,,01-10-2020 00:00,
13.7296612,1250,3887,0.037082482,8.259803053,0.528531382,4.365565125,8.494314306,FlashHobby,2300,5.5,5.2,Gemfan,,01-10-2020 00:00,
17.8805328,1300,4459,0.050043274,8.254900949,0.755538298,6.236893809,8.023749591,FlashHobby,2300,5.5,5.2,Gemfan,,01-10-2020 00:00,
21.7808046,1325,4696,0.056492195,8.25158465,0.882351755,7.280800201,7.759063982,FlashHobby,2300,5.5,5.2,Gemfan,,01-10-2020 00:00,
25.6559256,1350,4936,0.065044345,8.247424059,1.017077895,8.388272698,7.754200121,FlashHobby,2300,5.5,5.2,Gemfan,,01-10-2020 00:00,
29.5576254,1375,5209,0.071483768,8.241913633,1.17674867,9.698660909,7.370478126,FlashHobby,2300,5.5,5.2,Gemfan,,01-10-2020 00:00,
33.4578692,1400,5484,0.080446268,8.237108265,1.354299362,11.15551047,7.211347951,FlashHobby,2300,5.5,5.2,Gemfan,,01-10-2020 00:00,
37.3567308,1425,5750,0.086445415,8.231479706,1.528773644,12.58406922,6.869432557,FlashHobby,2300,5.5,5.2,Gemfan,,01-10-2020 00:00,
41.2326936,1450,6041,0.091703491,8.226694666,1.70936447,14.06241957,6.521174412,FlashHobby,2300,5.5,5.2,Gemfan,,01-10-2020 00:00,
45.133524,1475,6273,0.101451817,8.220853567,1.915886912,15.75022576,6.441292865,FlashHobby,2300,5.5,5.2,Gemfan,,01-10-2020 00:00,
49.033907,1500,6485,0.111823886,8.213422326,2.166422659,17.79374423,6.284449419,FlashHobby,2300,5.5,5.2,Gemfan,,01-10-2020 00:00,
53.1597424,1550,7005,0.129130081,8.20167388,2.661769861,21.83096834,5.914995567,FlashHobby,2300,5.5,5.2,Gemfan,,01-10-2020 00:00,
57.2849526,1600,7513,0.148680433,8.184557253,3.262134819,26.69912919,5.568737156,FlashHobby,2300,5.5,5.2,Gemfan,,01-10-2020 00:00,
61.4098058,1650,8027,0.16853276,8.167488168,3.950383147,32.26470761,5.223439858,FlashHobby,2300,5.5,5.2,Gemfan,,01-10-2020 00:00,
65.5350552,1700,8597,0.191270619,8.147651311,4.79136489,39.03837043,4.89955438,FlashHobby,2300,5.5,5.2,Gemfan,,01-10-2020 00:00,
69.6611146,1750,9140,0.213983041,8.124191722,5.748698419,46.70352811,4.581731825,FlashHobby,2300,5.5,5.2,Gemfan,,01-10-2020 00:00,
73.8103952,1800,9615,0.241182794,8.097676386,6.82556234,55.27119498,4.363625474,FlashHobby,2300,5.5,5.2,Gemfan,,01-10-2020 00:00,
77.9375548,1850,10114,0.264982566,8.069814129,7.919517261,63.90903229,4.146245945,FlashHobby,2300,5.5,5.2,Gemfan,,01-10-2020 00:00,
0.4103254,1000,0,2.47E-05,22.63841289,0.024404011,0.552468079,,FL,400-450,15,,,Hobbywing,60,
9.0242412,1475,3378,0.553145132,22.59563559,3.264567468,73.76497686,7.498750153,FL,400-450,15,,,Hobbywing,60,
13.067177,1502,3542,0.623319503,22.58584333,3.817224114,86.21522577,7.2298077,FL,400-450,15,,,Hobbywing,60,
17.2158498,1530,3779,0.675903873,22.5756161,4.399804134,99.32828903,6.804746967,FL,400-450,15,,,Hobbywing,60,
21.2762144,1557,3933,0.752053345,22.56277379,5.313202948,119.8805962,6.273353397,FL,400-450,15,,,Hobbywing,60,
25.4852706,1585,4130,0.832334843,22.55160092,6.147959563,138.6463306,6.003295146,FL,400-450,15,,,Hobbywing,60,
29.5040378,1612,4295,0.899164532,22.53733085,7.097815082,159.9658068,5.620979568,FL,400-450,15,,,Hobbywing,60,
33.5626418,1640,4450,0.969092709,22.5203211,8.246721474,185.7188156,5.218064231,FL,400-450,15,,,Hobbywing,60,
37.6789846,1667,4646,1.058180323,22.49982141,9.842669645,221.4583093,4.778237163,FL,400-450,15,,,Hobbywing,60,
41.7373604,1695,4791,1.115096032,22.48154215,11.17468097,251.2240611,4.438651406,FL,400-450,15,,,Hobbywing,60,
45.799127,1722,5000,1.151910963,22.46475715,12.41399864,278.8774647,4.130527234,FL,400-450,15,,,Hobbywing,60,
49.8731668,1750,4876,1.189579498,22.45214598,13.28308234,298.2337038,3.988749369,FL,400-450,15,,,Hobbywing,60,
0.456901,1000,0,0.000254275,12.21414642,-0.031604516,0.38602218,,PrimoPal,2280,6,4,Gemfan,Hobbywing,40,
10.7200162,1200,3258,0.010432799,12.20891862,0.100536529,1.227442303,8.499624373,PrimoPal,2280,6,4,Gemfan,Hobbywing,40,
16.021982,1300,4577,0.020545316,12.20234321,0.263063647,3.209992901,6.40042422,PrimoPal,2280,6,4,Gemfan,Hobbywing,40,
20.6670528,1350,5245,0.026846173,12.19651352,0.389096396,4.745619452,5.657042934,PrimoPal,2280,6,4,Gemfan,Hobbywing,40,
25.4914312,1400,5891,0.033311562,12.18904161,0.535180848,6.523341631,5.106518041,PrimoPal,2280,6,4,Gemfan,Hobbywing,40,
30.2290336,1450,6518,0.040620963,12.17947399,0.716359743,8.724884852,4.655759172,PrimoPal,2280,6,4,Gemfan,Hobbywing,40,
34.8345086,1500,7115,0.04823063,12.16877993,0.930312482,11.32076786,4.260367411,PrimoPal,2280,6,4,Gemfan,Hobbywing,40,
39.5169228,1550,7727,0.054913501,12.15698015,1.152315876,14.00868124,3.919962208,PrimoPal,2280,6,4,Gemfan,Hobbywing,40,
44.3731818,1600,8284,0.064755019,12.1436752,1.423525063,17.286826,3.745917228,PrimoPal,2280,6,4,Gemfan,Hobbywing,40,
49.0778476,1650,8884,0.074454119,12.12641729,1.735812178,21.0491828,3.537150083,PrimoPal,2280,6,4,Gemfan,Hobbywing,40,
53.7146798,1700,9426,0.084808671,12.10793779,2.08158094,25.20365253,3.364935736,PrimoPal,2280,6,4,Gemfan,Hobbywing,40,
58.4510242,1750,9947,0.095088519,12.0871748,2.465079414,29.79584578,3.191334781,PrimoPal,2280,6,4,Gemfan,Hobbywing,40,
63.2319836,1800,10466,0.104416603,12.06235687,2.865894677,34.56944435,3.020488312,PrimoPal,2280,6,4,Gemfan,Hobbywing,40,
0.3005968,1000,0,-0.000397794,12.36195316,0.009688232,0.11976547,,Lumenier,1750,6,4.2,Gemfan,Lumenier,30,
9.577023,1200,3934,0.045097889,12.34259412,0.478305026,5.903524801,7.639146259,Lumenier,1750,6,4.2,Gemfan,Lumenier,30,
13.7020486,1250,4799,0.06720252,12.32874304,0.754959667,9.30770374,7.220096544,Lumenier,1750,6,4.2,Gemfan,Lumenier,30,
17.8278498,1300,5625,0.093985148,12.31109933,1.103641278,13.5870374,6.917265727,Lumenier,1750,6,4.2,Gemfan,Lumenier,30,
21.703497,1325,5980,0.109401284,12.29820032,1.308956954,16.09781483,6.796033193,Lumenier,1750,6,4.2,Gemfan,Lumenier,30,
25.578683,1350,6333,0.125119783,12.28449683,1.515016688,18.6112177,6.722815518,Lumenier,1750,6,4.2,Gemfan,Lumenier,30,
29.478508,1375,6656,0.141420887,12.26908078,1.758392685,21.5738619,6.555195701,Lumenier,1750,6,4.2,Gemfan,Lumenier,30,
33.3794658,1400,6937,0.151995535,12.25451128,1.951516995,23.91488701,6.355686931,Lumenier,1750,6,4.2,Gemfan,Lumenier,30,
37.25293,1425,7216,0.165100699,12.23847269,2.160166077,26.43713353,6.245030248,Lumenier,1750,6,4.2,Gemfan,Lumenier,30,
41.129123,1450,7525,0.181059823,12.22022166,2.442122845,29.84328249,6.067021058,Lumenier,1750,6,4.2,Gemfan,Lumenier,30,
45.0045396,1475,7847,0.20193011,12.19975838,2.739358517,33.41951203,6.042281815,Lumenier,1750,6,4.2,Gemfan,Lumenier,30,
48.9048674,1500,8156,0.218324051,12.1764031,3.06284081,37.29438435,5.854073073,Lumenier,1750,6,4.2,Gemfan,Lumenier,30,
53.5309256,1600,9426,0.299852375,12.0953695,4.727356995,57.17912963,5.244087781,Lumenier,1750,6,4.2,Gemfan,Lumenier,30,
58.156021,1700,10790,0.395249899,11.98082338,6.940170709,83.14895948,4.753515873,Lumenier,1750,6,4.2,Gemfan,Lumenier,30,
0.467893,1000,0,7.95E-05,11.8782939,-0.003032656,0.036022774,,EMAX,2500,6,4,Gemfan,EMAX,40-45,
10.6971914,1200,5813,0.031160014,11.83718207,1.065721924,12.61514445,2.470048156,EMAX,2500,6,4,Gemfan,EMAX,40-45,
15.932598,1300,8041,0.060685232,11.79046638,2.074867838,24.46365949,2.480627739,EMAX,2500,6,4,Gemfan,EMAX,40-45,
20.574878,1350,8984,0.077926607,11.75591077,2.706152086,31.81328246,2.449499101,EMAX,2500,6,4,Gemfan,EMAX,40-45,
25.359364,1400,9864,0.093068867,11.71255394,3.393994767,39.7523468,2.341216924,EMAX,2500,6,4,Gemfan,EMAX,40-45,
30.090108,1450,10748,0.112904495,11.66629811,4.257619735,49.67066108,2.273062066,EMAX,2500,6,4,Gemfan,EMAX,40-45,
34.6504,1500,11662,0.13495797,11.61143124,5.285455755,61.37170607,2.19902588,EMAX,2500,6,4,Gemfan,EMAX,40-45,
39.4129132,1550,12561,0.157327233,11.5450464,6.44545503,74.41307737,2.114241721,EMAX,2500,6,4,Gemfan,EMAX,40-45,
44.2573518,1600,13396,0.182122821,11.4720408,7.717773596,88.53861359,2.056987498,EMAX,2500,6,4,Gemfan,EMAX,40-45,
49.0544522,1650,14361,0.213872686,11.37850192,9.536100817,108.5065415,1.971057993,EMAX,2500,6,4,Gemfan,EMAX,40-45,
53.6838016,1700,15662,0.239907986,11.28196026,11.36683997,128.2402368,1.870769983,EMAX,2500,6,4,Gemfan,EMAX,40-45,
58.9648728,1800,17940,0.314095188,11.02136173,17.34110224,191.1225606,1.643422874,EMAX,2500,6,4,Gemfan,EMAX,40-45,
0,1000,0,-0.000611353,7.811522574,0.037732461,0.294747974,,ECO,3300,6,3,HQProp,Hobbywing,30,
17.2762328,1275,4469,0.019560204,7.803950474,0.372690496,2.908458172,6.725282817,ECO,3300,6,3,HQProp,Hobbywing,30,
21.1766564,1300,5185,0.027235943,7.800733729,0.491628858,3.835065815,7.101818834,ECO,3300,6,3,HQProp,Hobbywing,30,
25.0762368,1325,5855,0.035224077,7.797637987,0.644797835,5.027900094,7.005723282,ECO,3300,6,3,HQProp,Hobbywing,30,
28.9765556,1350,6516,0.043768254,7.792738191,0.831043109,6.476101371,6.758426399,ECO,3300,6,3,HQProp,Hobbywing,30,
32.852133,1375,7145,0.051684357,7.788124075,1.018021496,7.928477721,6.518824797,ECO,3300,6,3,HQProp,Hobbywing,30,
36.7518004,1400,7726,0.061916763,7.781953258,1.233928864,9.602376747,6.448066426,ECO,3300,6,3,HQProp,Hobbywing,30,
40.652614,1425,8299,0.072711902,7.773587118,1.470350074,11.42989439,6.361555046,ECO,3300,6,3,HQProp,Hobbywing,30,
44.5270476,1450,8693,0.080559281,7.767365839,1.651826336,12.83033946,6.278811333,ECO,3300,6,3,HQProp,Hobbywing,30,
48.4024324,1475,9137,0.089636846,7.76020838,1.891800659,14.68076732,6.105733059,ECO,3300,6,3,HQProp,Hobbywing,30,
52.3023824,1500,9570,0.099009432,7.752333864,2.14288289,16.6123436,5.959991802,ECO,3300,6,3,HQProp,Hobbywing,30,
56.2018872,1525,10013,0.110109039,7.743749996,2.442884043,18.9170833,5.820613947,ECO,3300,6,3,HQProp,Hobbywing,30,
60.1021916,1550,10478,0.122566368,7.733925301,2.778506127,21.48875883,5.703743493,ECO,3300,6,3,HQProp,Hobbywing,30,
64.0038004,1575,10939,0.134014529,7.723209605,3.155191789,24.36820753,5.499564489,ECO,3300,6,3,HQProp,Hobbywing,30,
67.8774936,1600,11451,0.147888864,7.710125145,3.57630243,27.57373929,5.363395309,ECO,3300,6,3,HQProp,Hobbywing,30,
71.7525406,1625,11972,0.163803081,7.696286833,4.06845772,31.31201758,5.231316713,ECO,3300,6,3,HQProp,Hobbywing,30,
75.652474,1650,12519,0.181615865,7.680395643,4.632827034,35.58194457,5.10415795,ECO,3300,6,3,HQProp,Hobbywing,30,
79.5276234,1675,12993,0.198570081,7.660770421,5.235790309,40.11018753,4.950614631,ECO,3300,6,3,HQProp,Hobbywing,30,
83.42761,1700,13518,0.215696455,7.641370441,5.874136975,44.88645665,4.805379422,ECO,3300,6,3,HQProp,Hobbywing,30,
87.3281792,1725,13899,0.23395265,7.62200181,6.533263421,49.79654562,4.698170274,ECO,3300,6,3,HQProp,Hobbywing,30,
